,CID005226-1,CID005227-1,CID005798-1,CID005799-1,CID005800-1,CID005801-1,CID006004-1,CID007374-1,CID007376-1,CID007378-1,CID007380-1,CID007382-1,CID007384-1,CID007386-1,CID007790-1,CID007792-1,CID007794-1,CID007796-1,CID007798-1,CID007800-1,CID007802-1,CID007804-1,CID008392-1,CID008394-1,CID008396-1,CID008398-1,CID008400-1,CID008402-1,CID008404-1,CID008406-1
Memory_CD8_T_cells,0.024915257313212813,0.021418812921058697,0.039219619521804146,0.007318637651142093,0.0125089074006242,0.023624369212529545,0.011222545187051776,0.01704174130076623,0.017981349983044157,0.023675114597274262,0.011633329673399983,0.01972810276948966,0.0143303958962645,0.015564854859507773,0.012257797769339315,0.020541583369782856,0.01935042998978116,0.02499784485785934,0.022418541588560673,0.006842231295372363,0.018685111573757004,0.016742951899237447,0.017207412222178274,0.008392814391922503,0.01978671954819105,0.02306883112989553,0.01963939220003782,0.022859034048547465,0.01212671021196841,0.021155612468346637
Granulocytes,0.0,0.0,0.0,0.3100336662255462,0.0,0.0,0.24275718174106437,0.18275935103814378,0.0,0.0,0.0004737978209049316,0.12854239746131882,0.01733804289138023,0.0,0.20907009053037356,0.1417265331448386,0.0,0.0,0.0,0.1385132077976955,0.1747924986732463,0.11867711451000199,0.0,0.26875560895226447,0.1133396461243465,0.0,0.007883844274515902,0.0,0.26172375704815365,0.0
Cytotoxic_NK_cells,0.07155588194075972,0.04600380446955762,0.013206495466383656,0.023833390674565726,0.04959511945982727,0.01657740083019457,0.030083407421530962,0.04685941965543465,0.01661601621800761,0.025104220571888,0.038760205205926664,0.02619351398897127,0.01987355076201441,0.03210384336462159,0.0299398488499346,0.024426171067650854,0.014317843695257241,0.023343429414062648,0.03617338367529137,0.027353764676359454,0.018593022991046225,0.02694336831328941,0.014445019270024706,0.026423541369043253,0.023271329296373273,0.030585574668124855,0.013834392838173167,0.02972440825792487,0.013924655582952233,0.012150781315113884
CD8_T_cells,0.12512460079691357,0.1278090198570802,0.11785718027206091,0.06095481440086178,0.060518286741634265,0.136704618922253,0.04924865375578474,0.06281937585341497,0.1067504993328974,0.1356280440304562,0.09664823527456382,0.11835786495460737,0.09708244341455398,0.13226359328205656,0.07243464481403647,0.11268845486119902,0.13253946809018666,0.11531577866377775,0.08637419715819779,0.11201307756014225,0.09631060386057139,0.09875920623949347,0.10928476475619986,0.06503078197078686,0.13417683496052363,0.12507609336864847,0.1195006174485629,0.1412285359549936,0.08797207895069964,0.1674001424369756
CD4_T_cells,0.24098086660027634,0.25300524385492196,0.14944628404906424,0.19460761679744729,0.02131039190390782,0.20240799113762598,0.21312501578941045,0.19553801574084118,0.21367621111410356,0.25491806081836044,0.21568180344632892,0.17641082742904124,0.2297950496407833,0.2399414233759929,0.17292548037453742,0.18558005801696295,0.1627219814707907,0.22367565434407186,0.2407840867323801,0.20794776001257637,0.22365542260122429,0.19628840262415778,0.2708638807310548,0.19775140010467207,0.18710123780405485,0.2316049621999014,0.19114713286425894,0.22372442862429387,0.13898202328635495,0.20534348090866916
B_cells,0.09233038390748272,0.11071321342392207,0.12209103045733904,0.0803023005942936,0.30177679546559477,0.1847809956417777,0.08317721245633015,0.10192482907796098,0.1343747081813612,0.14301899156065567,0.15733628936480723,0.1109359825913332,0.14224941320435755,0.10678948268708913,0.1468517839799241,0.15484869649787253,0.19001160431704814,0.15378934274511738,0.13939772535425446,0.11411599733376904,0.13023887680662966,0.11250572017058394,0.1222003423523196,0.09311300718165488,0.13803973356630106,0.11085908788215836,0.1605885626693452,0.1240118829132114,0.10670523637399607,0.12756278799258666
T_cells,0.3661054673971899,0.38081426371200217,0.2673034643211252,0.25556243119830907,0.08182867864554208,0.33911261005987897,0.2623736695451952,0.25835739159425614,0.320426710447001,0.39054610484881663,0.3123300387208927,0.2947686923836486,0.32687749305533725,0.37220501665804945,0.2453601251885739,0.298268512878162,0.29526144956097733,0.3389914330078496,0.3271582838905779,0.31996083757271865,0.31996602646179567,0.2950476088636512,0.38014864548725463,0.26278218207545895,0.3212780727645785,0.3566810555685499,0.3106477503128218,0.3649529645792875,0.2269541022370546,0.37274362334564476
NK_cells,0.14106162380693427,0.08964111931305592,0.19607072724227895,0.05364612428031957,0.09166417349348221,0.049778702299369745,0.05654938034750526,0.0989099104748877,0.05290489518862179,0.08392773712805807,0.10287200556619333,0.05852032546141689,0.049896896849919097,0.09518921398699601,0.06050192875489181,0.06443051306794803,0.04908578180829219,0.06454501895692491,0.08346971671453207,0.06820068368857853,0.04621741675537738,0.06706769896430678,0.040555409181714526,0.04075177338287246,0.07330871412310584,0.10429447172597305,0.0652067443221111,0.09622169944006616,0.03239257849356284,0.04207393285535739
Myeloid_cells,0.24154834381704057,0.24381492156813053,0.22124613608610966,0.528286307692584,0.12485184248078124,0.2768779456351166,0.4938999194482693,0.4462726635067746,0.3282339762683184,0.2666777084381277,0.3287962523121309,0.43714994956783526,0.33683874768817795,0.2751647817797242,0.4683497394061409,0.3864841661206618,0.3362618760396724,0.2762960194834804,0.3296854985749828,0.3991590293705166,0.42083638529102607,0.45377881369206474,0.30412156812961194,0.5017612469609709,0.356591738057774,0.28682706479396086,0.3312278996162129,0.3203287989357775,0.5243874119732534,0.31748773480955006
Lymphoid_cells,0.6014426083398818,0.585579364896876,0.5865956619420556,0.3950409708811285,0.4766718299982756,0.5832455126962586,0.41082148874914387,0.4676885961528244,0.5171834521164422,0.6253236033555144,0.5779562765138733,0.47474567989330674,0.52387366736042,0.5846201513872087,0.46006266596809375,0.5221356856076662,0.543931507773412,0.557325794709892,0.5583233215425601,0.5074662837859075,0.5055870943378488,0.4821550862432253,0.5429043970212888,0.3966469626399863,0.5394743575652656,0.580156026884782,0.5364430573042781,0.585186546932565,0.3660519171046135,0.551691679944944
