,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
DFFA,0.017309,0.038548224,0.019962534,0.011618408,0.022999693,0.10222283,0.020782966,0.012864137,0.03757578,0.04641647
AL354956.1,0.00025273403,0.00012926453,0.0,1.4396282e-05,0.0,0.0007122732,0.0,0.0,0.0,0.000114648465
PEX14,0.0055314647,0.009503811,0.0050093466,0.0057892185,0.0053442176,0.014608485,0.0067210207,0.0047724852,0.0045427335,0.016234707
CASZ1,0.003430231,0.0027586666,0.0029651597,0.0007981907,0.005284272,0.027450487,0.0053172153,0.0010253506,0.002148529,0.04705997
AL139423.1,3.4554896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027994873
C1orf127,0.0,0.0,4.6644876e-05,0.00013424765,0.0012939387,0.0,0.0,0.0,0.004146808,0.0002252383
TARDBP,0.03992738,0.0643737,0.040345818,0.02436946,0.04365905,0.08431817,0.05039268,0.024326192,0.0741596,0.06820794
AL109811.4,0.0,0.0,0.0,2.3449868e-05,0.0,0.00019099376,0.0,0.0,0.0,0.0
MASP2,0.00034309205,0.00034579434,0.00033794035,0.00013885481,0.00034624667,0.0,0.00027617888,0.0,0.0,0.0002559286
AL109811.3,0.00056409126,0.001730991,0.00079368957,0.00023049462,0.0005143598,0.0029985716,0.00032072607,0.0,0.0,0.0010180551
SRM,0.021811135,0.09798124,0.025667867,0.11905607,0.04872635,0.05453409,0.02465958,0.011399256,0.040106423,0.044313658
EXOSC10,0.011661918,0.024539087,0.013522645,0.0061110947,0.016537456,0.03571377,0.012827598,0.0048697647,0.03512892,0.028888926
AL109811.1,0.00042515201,0.0016770725,0.00028826628,8.429902e-05,0.00024261944,0.0,0.00046482353,0.0011925055,0.0018778637,0.00025294803
AL109811.2,0.0002519331,0.00076471147,0.00032527992,0.00039735838,0.0010833171,0.00086961844,0.00011063929,0.0,0.0,0.0012436933
MTOR,0.0068787485,0.012218918,0.0063666664,0.0037354794,0.009859073,0.019802772,0.0101932995,0.0024725297,0.011005459,0.011990833
MTOR-AS1,1.1018367e-05,0.0,6.210719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL7,1.4707429e-05,0.00045131193,0.0,7.7693134e-05,0.0,0.00024535082,0.0,0.0,0.11746294,0.0
UBIAD1,0.010361828,0.016426438,0.011712495,0.00673008,0.009559556,0.016010797,0.0117521165,0.0037364203,0.017320793,0.015654566
DISP3,5.7264795e-05,0.00040320246,4.791002e-05,0.0,0.0,0.00074139814,0.0,0.0,0.0,0.0
LINC01647,4.3384836e-05,0.0,0.0,3.457009e-05,6.625538e-05,0.0,0.0,0.0,0.0,0.0
FBXO2,0.0036242509,0.0026921288,0.0029596162,0.0059020957,0.0010901047,0.0,0.0022124953,0.001087104,0.0027531947,0.0032032884
FBXO44,0.017672108,0.024235915,0.017957598,0.010348006,0.007165021,0.0111881,0.011078065,0.0028456226,0.02617632,0.0040850528
FBXO6,0.007267835,0.020042915,0.013683734,0.011241492,0.03787239,0.012030165,0.011290737,0.0009228318,0.0026124252,0.01819607
MAD2L2,0.028628252,0.057495244,0.025531247,0.030138342,0.060506314,0.053135876,0.031327866,0.010336343,0.024036428,0.021065898
DRAXIN,0.0061598113,0.00507475,0.005895688,0.0029878665,0.007851343,0.0110881105,0.010000221,0.014777897,0.0012810307,0.0025520048
AGTRAP,0.016232494,0.08124907,0.009608675,0.0065794797,0.03719102,0.08327975,0.02407575,0.017198427,0.026378285,0.029076425
C1orf167,0.0008669528,0.012275321,0.00080883177,0.0043377783,0.0011080849,0.012727677,0.00019256747,0.0,0.0027133196,0.00087557733
AL953897.1,8.608311e-05,0.0,0.0,0.0,0.00021627964,0.00025891664,0.0,0.0,0.0,0.0
MTHFR,0.005282487,0.022824535,0.0068302182,0.005094908,0.030601596,0.034804843,0.008686274,0.0079351375,0.01319974,0.0301834
CLCN6,0.0029595634,0.012998075,0.008428485,0.0034688956,0.010593014,0.016849646,0.003990959,0.0037627914,0.008699081,0.00738396
NPPA-AS1,0.00053061725,0.0,0.00093475386,0.00043188213,0.001261283,0.0012742347,0.00032793477,0.0011686361,0.0,0.0018635809
NPPA,1.4685664e-05,0.0,3.5169287e-05,0.0,0.00014796352,6.1529994e-05,0.0,0.0,0.0,0.0
NPPB,0.0,0.0,0.0,0.0,0.0,0.000560346,0.0,0.0,0.0,0.0
KIAA2013,0.007896274,0.026553534,0.0077665346,0.013570294,0.022105034,0.03659118,0.009275746,0.00448827,0.027128233,0.08086871
PLOD1,0.0013718598,0.096629664,0.0009507683,0.009228015,0.015976315,0.06045617,0.0024226084,0.00510174,0.039382048,0.023903098
MFN2,0.0057493867,0.024605941,0.004891065,0.0038299384,0.016125603,0.026578698,0.009451045,0.006737183,0.021866953,0.030083662
MIIP,0.01536972,0.03146682,0.018093547,0.009179988,0.030636631,0.021981869,0.013494994,0.036925633,0.07866983,0.02081144
TNFRSF8,0.0005361591,0.0018952535,2.1043787e-05,9.788755e-05,0.0036578842,0.0024026681,0.0,0.0010579249,0.0,0.000105724364
TNFRSF1B,0.06483225,0.024949517,0.01708722,0.0059218896,0.13521814,0.061529525,0.05110913,0.0063087987,0.021048378,0.015684878
VPS13D,0.015585964,0.024308868,0.010658074,0.0049547646,0.01654218,0.042884625,0.013836767,0.014489135,0.106376864,0.017985363
AC243836.1,3.7846075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS3,0.04055877,0.028177433,0.0013549598,0.0022252582,0.042160515,0.14036578,0.11507033,0.004554493,0.25082228,0.06544395
AC254633.1,0.00017458388,0.00030918614,0.0,0.0,0.00018419648,0.00022639257,0.000590099,0.0,0.0017173307,0.00045347988
AADACL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADACL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf158,0.00018886903,0.0,8.473858e-05,0.00012034454,9.4952484e-05,0.00036340213,0.00015359519,0.0,0.0,0.00025284846
PRAMEF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL1,0.00049592194,0.00018642735,0.00063509325,0.00013692978,0.0018269185,0.0006924868,0.00088127004,0.0011965352,0.0020982027,0.0010263289
PRAMEF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL3,4.0153966e-05,0.0,0.00014486657,1.5319141e-05,0.00012891574,0.0,0.0,0.0,0.0,0.00010734328
HNRNPCL2,9.8928205e-05,0.0,2.8383309e-05,0.0,0.000194577,0.0,0.00015523932,0.0,0.0,0.00027810692
AC245056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPCL4,3.755104e-05,0.0,0.0,0.0,8.8289635e-05,0.0,0.0,0.0,0.0,0.0
PRAMEF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC243961.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC38,0.0,0.00017460443,0.0,0.0,0.0,0.0,0.00010402529,0.0,0.0,0.0
AL354712.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDPN,0.00053081097,0.1844143,0.0003535529,0.00080205034,0.0045666755,0.018376002,0.00031687593,0.00051500206,0.09143928,0.00020515319
AL359771.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM2,0.06301491,0.044366945,0.14321046,0.036335394,0.049517892,0.04671652,0.05836374,0.025090067,0.04519846,0.037180066
AL357873.1,0.0,0.00045216572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.00031739735,0.03557222,0.00014056,0.00016090284,0.00034697185,0.025312195,0.0,0.0011466753,0.0,0.0031724272
TMEM51-AS1,0.00014162972,0.00072122895,0.00020842267,0.00012539112,0.00058551575,0.00021008516,0.0,0.0013462488,0.0,0.001824394
TMEM51,7.931522e-05,0.023001175,0.00020400828,0.0019151551,0.024452886,0.014501752,0.0003402326,0.0,0.0,0.030021194
C1orf195,0.0,9.523109e-05,4.9473056e-05,0.0,5.190848e-05,0.0,0.0,0.0,0.0,2.525114e-05
FHAD1,0.00030293697,0.0023183522,0.000237728,0.00042207446,0.0048300503,0.0014354741,0.00020650281,0.0,0.0,0.0012852552
AL031283.2,0.00010634629,0.0003466151,7.924306e-05,0.00010699474,0.0021132007,0.0008188182,0.0,0.0,0.0,3.4714485e-05
AL031283.3,0.0,0.0002190466,0.0,2.0843061e-05,9.8363955e-05,0.0,0.0,0.0,0.0,0.0
AL031283.1,0.00022197072,0.00026694962,0.00010618864,0.00016315779,0.00020924793,0.00020094062,0.0009598,0.0,0.0,0.0015246484
EFHD2,0.03194871,0.029526921,0.014754612,0.0175985,0.19518393,0.05089394,0.05649671,0.040863402,0.0074189673,0.20320861
CTRC,0.00018190089,0.00035966936,0.00022073751,0.00017142056,8.2727885e-05,0.0011079714,0.0002707006,0.0,0.0,0.0011403332
CELA2A,0.00031165808,0.0007054468,0.00011246964,0.00029551564,0.00087752304,0.0,0.0,0.0,0.0,0.00026674967
CELA2B,0.0,0.0005315324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP9,0.0026221331,0.0046968553,0.007988623,0.0022099374,0.015775714,0.009761085,0.006842998,0.0022707796,0.0050788503,0.0148319
DNAJC16,0.005662353,0.015616429,0.00781848,0.004623486,0.008952554,0.02415131,0.0072126226,0.006245247,0.0027620432,0.012729289
AL121992.3,0.00010659595,0.0,3.4334873e-05,8.263127e-05,0.0,0.0,0.0,0.0,0.0,0.0017341895
AGMAT,0.0049021877,0.0023822596,0.0056438353,0.0028715392,0.002674386,0.003279123,0.0031832287,0.0042548906,0.0017802338,0.044158638
AL121992.1,6.989565e-05,0.00088894926,3.106362e-05,0.00013297523,5.4628777e-05,0.0006492896,0.00025632587,0.0,0.0,0.00034942178
DDI2,0.0098862415,0.025465963,0.014151935,0.0050027845,0.027047032,0.029397903,0.011916312,0.004134408,0.0111456225,0.028462995
RSC1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121992.2,0.0,0.0,8.2766404e-05,9.781535e-06,4.7724032e-05,0.0,0.0,0.0,0.0,4.122739e-05
PLEKHM2,0.005519008,0.020778727,0.0071910205,0.0038629975,0.025137972,0.024860118,0.0076137306,0.0032304367,0.023523662,0.013627543
AL450998.3,0.0,0.0,0.0,9.307133e-06,0.00014538542,0.0,0.0,0.0,0.0,0.00040560146
SLC25A34,0.00026646286,0.001689237,0.0001287108,4.1275332e-05,0.0008880712,0.0018990128,0.00043216726,0.0,0.0,0.013711425
SLC25A34-AS1,0.0,0.0,0.0,0.0,0.0,0.0023666963,0.0,0.0,0.0,0.0001763397
TMEM82,0.00010440295,0.0,0.00029903202,8.227678e-05,6.0938906e-05,0.0,0.0,0.0,0.0,0.06627654
FBLIM1,0.0025338165,0.12505156,0.0021822383,0.0017266144,0.0023044222,0.025913369,0.0029015678,0.0022057216,0.005465717,0.09000905
UQCRHL,0.026962034,0.03307495,0.035934,0.025119558,0.05630838,0.046658885,0.035957627,0.021682432,0.019062277,0.10045357
AL450998.2,0.009301966,0.011936748,0.010797358,0.0076351734,0.012050963,0.017832892,0.012753745,0.0041270633,0.032846563,0.013305995
SPEN,0.022053992,0.03860652,0.029950744,0.012602152,0.04261405,0.06871757,0.033659976,0.013074275,0.0396626,0.039112955
ZBTB17,0.008625683,0.015617901,0.0102195395,0.0049270974,0.012465248,0.02162359,0.009551565,0.0067377323,0.021885525,0.011942407
SRARP,0.00031504684,0.0003306887,0.00023499095,0.0001254094,0.00043756224,0.0009318069,0.00058850675,0.0,0.0,0.00031327104
AL355994.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB7,0.0,0.009174326,5.5489014e-05,0.0,0.00016993584,0.0014604056,0.0,0.0,0.0,0.0
CLCNKA,0.0,0.0,0.0,1.4124257e-05,0.0,0.0,0.0,0.0,0.0,0.0
CLCNKB,0.0,0.0,0.0,4.7364592e-05,0.0,0.0,0.0,0.0,0.0,0.0
FAM131C,6.75467e-05,0.00024955795,0.0,0.00014348187,0.0,0.0,0.0006366603,0.0,0.0,0.0
EPHA2,0.0006484013,0.008902354,0.00038719995,0.0008698766,0.0021596323,0.022434097,0.0006059039,0.0005371238,0.0,0.118883744
AL451042.2,4.580662e-05,0.00034833435,0.0,0.0,0.0,9.570923e-05,0.0,0.001083221,0.0,0.004084883
AL451042.1,0.0,0.00046382495,0.0,0.0,0.0,0.0010824152,0.0,0.0,0.0,0.005775686
ARHGEF19-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF19,0.0029068943,0.013515009,0.0023390257,0.004460457,0.0026929968,0.012509552,0.005556367,0.0012006073,0.002809909,0.0072583416
CPLANE2,0.0006733763,0.0011974712,0.0012102013,0.001187896,0.0003990418,0.0009025617,0.0012480186,0.0007846129,0.0,0.0022363665
FBXO42,0.011096865,0.024529465,0.011402144,0.007683357,0.014366211,0.01909188,0.011770614,0.007853347,0.014937855,0.010984594
SZRD1,0.033013646,0.06844607,0.041577507,0.01831445,0.05509386,0.064147994,0.045669187,0.027658394,0.028808454,0.059618436
SPATA21,0.0004401748,0.00020689673,0.00053820765,0.00010950012,0.00060025865,0.00036143672,0.00091381854,0.00060852733,0.0,0.00046837673
NECAP2,0.06431165,0.051563602,0.05079985,0.023316089,0.089968055,0.11009352,0.05941617,0.02565048,0.026801985,0.045332506
LINC01772,0.0016771104,0.00038110293,0.0011062395,0.00027534197,0.0023755457,0.0044072745,0.00085291127,0.0028781248,0.0,0.00083590136
AL137802.2,0.00134546,0.0032163062,0.0014687349,0.0013016217,0.0009486957,0.0025394526,0.0015612929,0.003256147,0.004599967,0.0061465856
AL137802.1,1.8221803e-05,0.0,0.00015922608,3.927875e-05,0.0,0.0008769323,0.0,0.0,0.0,5.2722706e-05
LINC01783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF1,0.0013179301,0.012665287,0.001649226,0.001058123,0.0039425334,0.006585598,0.0020759776,0.00242264,0.0,0.013300653
AL137798.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137798.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL021920.1,5.711561e-05,0.0,0.0,7.6510034e-05,0.00017382174,0.0,0.0,0.0,0.0,0.00023948628
AL021920.3,0.0,0.0,0.0,1.993808e-05,0.0,0.0,0.0,0.0,0.0,0.0
CROCC,0.0046249195,0.020641671,0.001916466,0.0023016753,0.0022956561,0.013438756,0.0044004694,0.004530042,0.0032435558,0.003720028
BX284668.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BX284668.2,0.0,0.0,0.0,0.0,0.0,0.00036687942,0.0,0.0,0.0026171699,0.0
BX284668.5,0.0036143502,0.019690149,0.008136455,0.0013284965,0.015866758,0.027442597,0.0032745241,0.005758611,0.012485579,0.021829486
BX284668.6,0.003648499,0.004011992,0.0017846489,0.0044987467,0.0025405665,0.0053809565,0.002196597,0.0016512407,0.003026711,0.0044753733
MFAP2,0.00010220001,0.107487336,0.00015956908,0.0006016865,0.00021279356,0.013055666,0.0,0.0,0.0,0.00069129217
AL049569.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP13A2,0.0051700263,0.0076619904,0.004216859,0.0019610347,0.0100096045,0.021745892,0.004101243,0.0,0.010024209,0.01854785
SDHB,0.04376107,0.08241476,0.045254227,0.04235772,0.110247396,0.09020904,0.046067744,0.02606109,0.10378203,0.22536068
PADI2,9.6256386e-05,0.0,0.0002273671,0.00034100446,0.009922967,0.00073877827,0.00020442018,0.008769861,0.0,0.019520095
AL590644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL590644.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9685077e-05
PADI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI4,0.0011829352,0.0,0.0014109579,0.00023375273,0.0020890231,0.0,0.0014393119,0.00731485,0.0,9.753775e-05
PADI6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004824.1,0.0,0.0002819619,3.5967787e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.1841674e-05
RCC2,0.008860554,0.023576653,0.013848283,0.007910054,0.04255456,0.032615703,0.008194051,0.008222491,0.008786148,0.0327321
ARHGEF10L,0.00025752722,0.0065379795,0.00014155841,0.0004451488,0.0043483847,0.001458465,0.0,0.0,0.00860513,0.03073472
AL136529.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2099004e-05
ACTL8,5.547384e-06,0.0,4.8019992e-06,0.0,5.546883e-05,0.0,0.0,0.0,0.0,8.741557e-05
LINC01654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGSF21,2.9657518e-05,0.0,0.0,1.3982871e-05,0.0020620655,0.0,0.0,0.0,0.0,0.0
IGSF21-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591896.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHDC7A,0.00027724807,0.0,0.00016549512,0.000113346505,0.00012953687,0.00055947516,0.00029400695,0.00064391445,0.0,0.00038659284
PAX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL080251.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH4A1,0.0003323184,0.0027858124,0.000490891,0.00053388363,0.001711932,0.0043990663,0.0004940688,0.0045690336,0.018426955,0.0027829683
IFFO2,0.006024997,0.0021042696,0.0019092462,0.0033988338,0.0058237156,0.009838316,0.015950507,0.013117862,0.008161664,0.0022872067
UBR4,0.023038594,0.0405544,0.016530097,0.008980274,0.031551383,0.0492574,0.024352765,0.01962208,0.032011356,0.04343111
AL035413.1,0.001565896,0.0032783495,0.0011964159,0.0077534094,0.0030144376,0.0064353608,0.002151707,0.0,0.005962888,0.0019713542
EMC1,0.006661233,0.02639069,0.0047962074,0.0054615056,0.010035259,0.016036851,0.009387712,0.0013321188,0.011564337,0.014960335
MRTO4,0.015523297,0.040326573,0.022922529,0.008847681,0.02671414,0.038065583,0.016448967,0.008316996,0.02356492,0.045862097
AKR7A3,0.0007556035,0.0018596842,0.0009240315,0.0014321568,0.0014363341,0.0016170009,0.00079242646,0.0,0.0,0.28572404
AKR7A2,0.037221503,0.13065545,0.039567605,0.030307868,0.06781867,0.07239958,0.06129778,0.005306898,0.104122266,0.23751047
PQLC2,0.0020871495,0.012873221,0.0029900654,0.005755267,0.008523214,0.0060331128,0.0020078267,0.0,0.0139250085,0.013399209
CAPZB,0.23023514,0.3602134,0.16774806,0.062251702,0.35555857,0.2586797,0.1905578,0.08884534,0.15862179,0.25700843
AL031727.2,0.000103239916,0.0,0.0,0.0,5.3584066e-05,0.00016406574,0.0,0.0,0.0,0.0
MINOS1,0.13769266,0.33723056,0.08014708,0.07968828,0.2290158,0.21380097,0.123499535,0.10468166,0.15165526,0.39355388
MINOS1-NBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBL1,0.013553726,0.50277114,0.0017366934,0.002902679,0.00411681,0.08061916,0.028426565,0.0,0.008270728,0.2300874
HTR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO4,0.0064716446,0.0068452912,0.006895286,0.007232598,0.007989361,0.0091602765,0.004772648,0.0,0.01413122,0.016466325
RNF186,0.00037754935,0.00026294007,0.00025807947,0.00041340105,0.000698305,0.00037814828,0.00035295097,0.0,0.0,0.07986381
AL391883.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010317486
OTUD3,0.0030340771,0.004762453,0.003124153,0.0017892482,0.0029130105,0.0065783886,0.0056174947,0.0,0.0022970089,0.012198767
PLA2G2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G2A,0.0038018252,0.059020728,0.0033854393,0.0051774606,0.0053532002,0.0035391757,0.0052600354,0.0041293437,0.0044744653,0.29308537
PLA2G5,2.0791178e-05,0.0071697407,0.00016417404,1.803323e-05,0.000113018745,0.0003455625,0.0,0.0,0.0050060246,0.0
PLA2G2D,0.0005799969,0.0010410411,0.0009094802,0.0033657732,0.004835984,0.0013075966,0.0013606375,0.00079135626,0.0,0.000675747
PLA2G2F,1.2202256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z98257.1,1.3055958e-05,0.0,0.0,0.0,0.00025631278,0.0,0.0,0.0,0.0,0.0
PLA2G2C,0.00038334666,0.0003754548,0.0002907818,0.00010514978,0.00040899808,0.0,0.00021704586,0.0,0.0,0.00010534462
UBXN10-AS1,0.004987583,0.003966453,0.0006669062,0.0014561861,0.0013656123,0.0011402366,0.0042257598,0.0071658557,0.0024845763,0.00056104595
UBXN10,0.00023387143,0.001901508,0.0001226177,0.00042871886,0.00029181855,0.00041891006,0.0016875854,0.010093664,0.0,0.003672183
LINC01757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA5B1,5.3179123e-05,0.00052735716,0.00013500307,6.967365e-05,0.0,0.0,0.0,0.0,0.0,4.1793963e-05
AL020998.1,0.00070971245,0.0,0.0,0.00011992346,0.0,0.0,0.0,0.0,0.0,0.0
LINC01141,1.9200936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL139254.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2N1,0.0025952011,0.051242094,0.0005628243,0.0009562192,0.00189969,0.0064914315,0.00068201555,0.0035994884,0.010453087,0.19153377
MUL1,0.0053564254,0.019698473,0.007232016,0.007834618,0.007494675,0.021728056,0.0073596295,0.0067059505,0.016031608,0.011137394
FAM43B,0.0,0.00027423614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013003597
CDA,0.00016162849,0.003712386,0.00010978612,0.0004147206,0.0073890532,0.06104766,0.0024209276,0.0,0.0,0.06454542
PINK1,0.0036312058,0.031966798,0.0020574855,0.015405977,0.00811703,0.0806973,0.007795988,0.006705483,0.015843906,0.04003705
PINK1-AS,0.0007548353,0.0021419139,0.00045114482,0.00068946154,0.0012630647,0.0018946141,0.0011735838,0.002430799,0.0,0.0014243496
DDOST,0.043741107,0.11431903,0.042132467,0.14349,0.08643358,0.08147237,0.06449917,0.053740077,0.061328188,0.14633147
KIF17,3.4773035e-05,0.0006556343,0.0,6.379279e-05,0.008611648,0.027843898,0.0,0.0010559263,0.0,0.00015962102
SH2D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015981657
AL663074.1,0.0,0.0,3.7170692e-05,4.3451604e-05,6.370901e-05,0.0,0.0,0.0,0.0,0.00034840687
HP1BP3,0.11878785,0.19609646,0.082481645,0.07450311,0.11905494,0.21161059,0.13405734,0.066100486,0.17206873,0.14451711
EIF4G3,0.01584124,0.046013556,0.023909649,0.010938189,0.03835484,0.06627764,0.022955848,0.012495305,0.034607217,0.031681847
ECE1,0.008581863,0.067474894,0.0114601655,0.011508999,0.009806692,0.18508749,0.0066538276,0.008820314,0.053160585,0.024462769
AL031005.1,3.494255e-05,0.0002791284,0.0,0.0,0.0,0.00062852155,0.0,0.0,0.0,0.0
AL031728.1,0.00020504407,0.0,0.0012165228,0.00052641734,0.0007146074,0.0,0.0,0.0,0.0,6.8226174e-05
AL592309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBPF3,0.0013395812,0.01212596,0.0011871203,0.00058482744,0.0016056128,0.0031895884,0.001954594,0.0013780054,0.0018083589,0.00176053
ALPL,0.00011219427,0.038957257,0.0024805618,0.0001466072,7.826873e-05,0.03398008,0.0,0.0,0.0,0.0
AL359815.1,0.0,0.0,0.0,0.0,0.0,0.00029987915,0.0,0.0,0.0,0.0
RAP1GAP,0.00019378435,0.00047162815,3.7758266e-05,0.00041532176,0.00017144474,0.0,0.0001975283,0.0,0.0024233963,0.031353634
USP48,0.03462595,0.0452093,0.034938615,0.07177107,0.039362963,0.07010603,0.033725977,0.026146734,0.05677495,0.048358448
LDLRAD2,6.0583046e-05,0.00058331405,0.00033536318,0.0024052877,0.0002907539,0.0054090987,0.0006649006,0.00069107016,0.0042346334,0.00032733806
HSPG2,0.0017112312,0.08375681,0.0014619813,0.004906638,0.0025324768,0.53449935,0.0017649691,0.0054317913,0.2632006,0.016995383
CELA3B,4.0534323e-05,0.0,7.82087e-05,8.478051e-05,0.0,0.0,0.0,0.0,0.0,0.00499782
CELA3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005277845
LINC01635,0.000664497,0.0014298975,0.0006737091,0.0012908096,0.0013538664,0.002546733,0.0008356722,0.0014316645,0.0,0.00081248936
CDC42,0.27473566,0.2658929,0.22951357,0.09203491,0.41739595,0.3802541,0.38239485,0.21311271,0.225806,0.3219658
AL031281.2,0.00018164965,0.0,0.00014713482,0.00016672845,0.0002739403,5.2526e-05,0.0,0.0,0.0,0.00015883986
WNT4,8.381467e-05,0.044232957,4.568803e-05,0.0006128395,0.0,0.0,0.00029687755,0.0,0.0,0.0034053107
ZBTB40,0.007882155,0.00896195,0.006655713,0.010634865,0.0057531805,0.010256836,0.0065528126,0.001898963,0.0076729394,0.007336453
