,T Lineage,Fibroblast,B Cell,Plasma Cell,Myeloid Cell,Endothelial Cell,ILC,Mast Cell,Glial Cell,Epithelial Cell
PGC,1.1653642e-06,1.3757789e-06,1.5201026e-06,5.670032e-06,3.1852499e-06,6.3415126e-07,8.071338e-07,0.0,0.0,1.5785034e-05
AL365205.3,3.8017692e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRS3,2.7416677e-06,1.0326786e-05,2.6089433e-06,2.12971e-06,4.0874797e-06,7.0623487e-06,3.599878e-06,3.228616e-06,4.8003644e-06,1.8896322e-06
AL365205.1,1.8031474e-06,1.6813028e-06,1.0746298e-06,1.2441978e-06,1.1591986e-06,7.365992e-06,6.299222e-07,3.125896e-06,3.0619487e-06,1.5466767e-06
PRICKLE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7197663e-08
TOMM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP49,6.4494407e-06,1.0428848e-05,4.8727834e-06,4.744866e-06,9.4412335e-06,1.2708428e-05,9.517104e-06,6.518475e-06,1.1713589e-05,4.2876204e-06
AL365205.2,2.5917085e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160163.1,2.5850153e-07,0.0,2.9044392e-07,3.0408285e-07,1.6005647e-07,3.9275758e-07,3.16067e-07,0.0,0.0,0.0
MED20,2.5662036e-06,9.885759e-06,3.7876591e-06,4.0134028e-06,4.8039515e-06,1.30491835e-05,4.7057665e-06,5.953921e-06,1.4536026e-05,9.165687e-06
BYSL,3.3983167e-06,1.1298308e-05,6.732141e-06,3.994422e-06,9.918816e-06,1.2010705e-05,3.8781454e-06,1.6939404e-06,6.4279507e-06,1.824042e-05
CCND3,0.00026933104,5.3764143e-05,0.00022525976,6.2281666e-05,0.000105378545,0.00015541582,0.0002898765,9.117928e-05,7.413286e-05,4.316326e-05
AL513008.1,2.3572762e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF8,3.5497917e-05,2.4650311e-05,3.5776353e-05,2.5847296e-05,2.8613533e-05,3.991565e-05,3.757181e-05,2.8161863e-05,1.5282583e-05,2.0194162e-05
AL512274.1,1.2441074e-06,4.6604572e-07,8.4513334e-07,1.009462e-06,4.9038465e-07,9.32314e-07,1.4635256e-06,0.0,2.3436971e-06,5.532595e-06
C6orf132,2.6715295e-06,1.6782571e-05,1.3478243e-06,2.6694872e-06,1.507693e-06,6.9768125e-06,1.334599e-06,0.0,0.0,9.771436e-05
GUCA1A,0.0,8.8006936e-07,3.081668e-08,1.0381532e-06,7.2455904e-08,2.2005447e-07,0.0,0.0,0.0,0.0
AL096814.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA1B,3.5223607e-07,0.0,1.887234e-07,2.4617174e-07,1.9809143e-07,4.183656e-07,4.6348677e-07,0.0,0.0,2.1654542e-07
MRPS10,6.275205e-05,7.475503e-05,6.8160494e-05,5.1473282e-05,5.5788245e-05,7.891092e-05,6.0255436e-05,4.2126874e-05,5.9537364e-05,7.132026e-05
TRERF1,1.9885434e-05,5.2293162e-05,3.3155304e-06,3.1152736e-06,1.2762283e-05,6.774343e-06,1.4021853e-05,4.638283e-05,0.0,5.9391186e-06
UBR2,5.677382e-05,5.810166e-05,4.4674365e-05,8.856321e-05,4.5586785e-05,7.032605e-05,5.88069e-05,5.5098768e-05,6.201221e-05,4.154306e-05
PRPH2,0.0,1.035984e-05,0.0,0.0,0.0,6.647843e-07,0.0,0.0,0.0,2.475407e-08
TBCC,9.197087e-05,4.324456e-05,5.4897406e-05,7.706269e-05,2.470067e-05,3.728691e-05,7.658153e-05,5.825284e-05,4.626773e-05,3.404879e-05
BICRAL,2.4957571e-05,2.0327143e-05,2.000838e-05,1.4855496e-05,1.3854651e-05,2.012927e-05,2.5929496e-05,2.3071914e-05,1.7228822e-05,1.0745358e-05
RPL7L1,0.00012220255,9.8710814e-05,9.593735e-05,5.1897696e-05,6.701468e-05,0.000108195796,0.00011574642,6.6483444e-05,0.00015528996,7.431373e-05
C6orf226,3.1973028e-05,2.6147562e-05,2.8347486e-05,2.4228762e-05,3.3212138e-05,3.9564413e-05,3.0273613e-05,1.930182e-05,3.133517e-05,1.8497225e-05
PTCRA,1.3057902e-07,0.0,4.3291732e-07,1.2083713e-05,9.807834e-06,5.839573e-07,6.814117e-07,1.71624e-06,0.0,2.5456027e-08
CNPY3,9.5065894e-05,9.251963e-05,0.00023558877,0.00011016364,0.00030760645,9.822996e-05,0.00010986362,0.000116473406,4.570625e-05,6.3239946e-05
AL035587.1,1.7240133e-06,2.5747781e-06,2.7607878e-06,1.0340528e-06,5.646307e-06,2.2993434e-06,1.4690005e-06,1.4521625e-05,1.7632638e-06,1.898091e-06
GNMT,6.564926e-07,0.0,1.2159173e-06,2.2828146e-06,1.1662634e-06,5.031141e-07,3.2641887e-07,0.0,2.6606251e-06,6.744968e-07
PEX6,7.7072345e-06,1.4412475e-05,7.478516e-06,5.2862874e-06,7.5184403e-06,1.2348884e-05,9.063598e-06,0.0,3.1100114e-06,1.965893e-05
PPP2R5D,8.196267e-06,1.1790083e-05,6.009785e-06,3.8367634e-06,7.933127e-06,1.13989645e-05,1.1390958e-05,1.6890286e-06,1.0849093e-05,2.3966755e-05
MEA1,6.917785e-05,9.811123e-05,7.484943e-05,8.979003e-05,8.4206236e-05,9.4785275e-05,7.459837e-05,6.4466396e-05,6.7888024e-05,9.967186e-05
KLHDC3,3.2278287e-05,7.044819e-05,2.8437153e-05,3.3114015e-05,4.7084337e-05,4.3199623e-05,4.3512602e-05,1.0316016e-05,0.00012182507,6.0073893e-05
RRP36,1.031293e-05,1.6609685e-05,6.930588e-06,1.70769e-05,1.8244808e-05,2.5641139e-05,1.2552086e-05,6.6700272e-06,2.5833042e-06,2.7924256e-05
AL136304.1,4.967211e-08,0.0,3.9910566e-07,3.8442684e-07,0.0,2.0562615e-07,0.0,0.0,0.0,3.2457442e-07
CUL7,3.7397867e-06,9.825868e-06,3.0270735e-06,6.789743e-06,4.278736e-06,8.539148e-06,3.4994462e-06,8.041369e-06,5.7706075e-06,7.1048275e-06
KLC4,8.306401e-06,1.3392478e-05,9.245223e-06,1.4964292e-05,6.741055e-06,1.3324466e-05,7.1798313e-06,1.8154476e-06,1.0814141e-05,7.078386e-05
MRPL2,3.305163e-05,5.414337e-05,3.5923033e-05,5.812645e-05,3.621908e-05,5.9305326e-05,4.0724703e-05,3.8102986e-05,6.0509068e-05,8.149086e-05
AL355385.1,0.0,2.8497723e-07,1.09401675e-07,6.9831785e-08,1.0059357e-07,2.3686972e-07,0.0,0.0,0.0,9.522637e-08
PTK7,5.0830945e-06,0.00013174026,3.3929584e-06,2.3362825e-06,3.470604e-06,1.8214127e-05,5.7888146e-06,6.551129e-06,8.343072e-06,5.520767e-06
SRF,7.451042e-06,5.004132e-05,5.5311343e-06,7.3854576e-06,1.3474105e-05,2.9766428e-05,8.522113e-06,1.1004284e-05,7.913517e-06,4.051188e-05
CUL9,1.4310621e-05,7.721279e-06,1.0287387e-05,6.55885e-06,1.33894655e-05,1.3495143e-05,5.4189477e-06,4.5278352e-06,1.4393596e-05,7.665967e-06
AL133375.1,4.018429e-07,0.0,4.310731e-07,0.0,2.8559575e-07,0.0,3.297558e-07,0.0,0.0,0.0
DNPH1,7.9430894e-05,8.1128426e-05,0.00010127085,0.00019614607,0.000100508776,3.7465285e-05,4.5560642e-05,2.4641568e-05,5.2827447e-05,0.00031741193
TTBK1,2.7666255e-07,0.0,1.7238422e-07,5.292635e-08,1.2027323e-07,0.0,0.0,0.0,0.0,2.0946547e-06
SLC22A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3325425e-08
CRIP3,2.1737192e-07,8.292862e-07,5.420581e-06,2.930467e-07,1.9900754e-06,4.5734947e-07,0.0,0.0,0.0,2.8408992e-06
ZNF318,7.71715e-06,1.7274784e-05,4.9530834e-05,6.594127e-06,8.708759e-06,1.7459382e-05,6.1272535e-06,1.6140137e-05,2.1495309e-05,1.3393311e-05
ABCC10,1.0021787e-05,1.2409668e-05,6.8414324e-06,7.077258e-06,6.5100917e-06,1.20859595e-05,8.096521e-06,3.0719189e-06,4.8547104e-06,7.8893245e-06
DLK2,9.3186367e-07,2.3585285e-06,4.360012e-07,4.505401e-07,0.0,1.594734e-06,0.0,3.0663182e-06,0.0,5.040571e-07
TJAP1,1.162863e-05,1.9280114e-05,1.0363349e-05,1.6842345e-05,1.0801699e-05,2.5603724e-05,1.0205631e-05,1.1835115e-05,2.229989e-05,1.0654163e-05
LRRC73,6.9712826e-08,5.7554274e-07,8.518197e-08,1.3392786e-07,1.6893793e-07,1.133218e-06,5.8324633e-07,0.0,0.0,2.307721e-06
POLR1C,2.0372385e-05,2.7990924e-05,2.5626769e-05,1.3219024e-05,1.4483668e-05,2.2865126e-05,2.9014382e-05,7.988885e-06,3.2968288e-05,2.8064534e-05
YIPF3,4.417804e-05,0.00014287356,4.418103e-05,0.0001824867,6.059457e-05,0.00015424762,5.4218028e-05,5.2870422e-05,0.00012887422,0.00013173868
AL355802.2,1.7035431e-07,3.6546564e-07,1.7838649e-07,3.7334354e-07,6.691621e-07,5.6193363e-07,0.0,0.0,0.0,3.1918748e-07
XPO5,1.1420543e-05,1.2514227e-05,6.799346e-06,1.0697589e-05,1.0017532e-05,1.4731393e-05,7.334589e-06,9.382426e-06,7.092035e-06,7.882337e-06
POLH,9.272849e-06,7.046303e-06,1.0449186e-05,5.4776665e-06,3.6972176e-06,7.1662334e-06,9.69946e-06,1.2137657e-05,8.584249e-06,9.232206e-06
POLH-AS1,6.7839466e-07,3.219133e-07,6.1564873e-07,2.1986268e-07,4.6115198e-07,4.8979814e-07,1.7022337e-06,0.0,0.0,4.8975596e-07
GTPBP2,3.9257648e-06,7.978583e-06,3.2538853e-06,3.908912e-06,7.1531604e-06,1.5243181e-05,5.4884044e-06,1.383802e-05,3.0795186e-06,9.495443e-06
MAD2L1BP,1.2275975e-05,1.9585685e-05,1.9709198e-05,1.2783057e-05,1.2015646e-05,2.5338033e-05,1.7276858e-05,2.024534e-05,1.5271016e-05,3.3721237e-05
RSPH9,2.2643782e-07,5.606408e-06,1.5431856e-07,4.849293e-07,3.410454e-07,6.78597e-07,7.977663e-07,0.0,9.79773e-06,5.740993e-07
MRPS18A,3.1355612e-05,5.327793e-05,4.5913806e-05,7.2336814e-05,3.6277233e-05,5.3389598e-05,3.5937508e-05,6.0785835e-05,4.1947533e-05,0.00011497636
AL136131.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,1.8886934e-06,6.371933e-05,2.1998085e-06,1.5190509e-05,0.0001465609,4.912425e-06,5.836633e-05,0.00016845592,6.4136175e-06,7.497607e-05
AL136131.3,5.6202204e-08,1.3878193e-07,7.1877366e-08,1.2005307e-06,1.154455e-06,2.5405393e-07,7.7647485e-07,0.0,0.0,2.0820337e-06
AL157371.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109615.3,8.0162174e-08,7.835354e-07,6.291336e-08,2.297233e-07,1.3146628e-06,0.0,2.6776252e-07,0.0,0.0,4.7860135e-07
C6orf223,1.4220478e-07,0.0,0.0,1.2882828e-07,8.126642e-06,0.0,6.028714e-07,3.0985148e-06,0.0,3.4213322e-06
AL109615.2,0.0,0.0,0.0,0.0,1.3573184e-06,0.0,6.3584065e-07,0.0,0.0,0.0
MRPL14,8.5101885e-05,0.00010623606,8.500926e-05,9.4239316e-05,0.000117973985,8.31949e-05,0.0001339885,6.902407e-05,8.094087e-05,0.0002420288
TMEM63B,5.748123e-06,1.2227931e-05,1.9499123e-06,6.3109164e-06,9.458175e-06,1.3509294e-05,6.479723e-06,7.668208e-06,1.7489709e-05,2.883249e-05
CAPN11,5.534157e-08,0.0,2.5249147e-07,0.0,0.0,1.1913637e-05,0.0,0.0,2.6142538e-06,4.899973e-07
MYMX,0.0,0.0,0.0,0.0,4.3720033e-07,2.0284924e-06,0.0,0.0,0.0,8.266017e-08
SLC29A1,1.08999e-06,2.2623219e-05,1.350463e-06,1.093795e-05,1.1814131e-05,4.3666554e-05,3.984851e-06,4.920129e-06,1.1760204e-05,4.2539473e-06
HSP90AB1,0.0007089567,0.00070805894,0.0008874613,0.0005538341,0.0006126867,0.00069065747,0.0007497285,0.0008852431,0.00071740616,0.0005864382
SLC35B2,1.3034206e-05,5.560529e-05,1.7064733e-05,2.6154667e-05,2.2580469e-05,1.5518835e-05,2.4842277e-05,1.1447107e-05,6.6793815e-05,3.5455396e-05
NFKBIE,1.3804757e-05,1.556482e-05,2.6990754e-05,2.8291339e-05,8.86204e-05,1.3575751e-05,3.505663e-05,4.238796e-05,2.476602e-06,2.499301e-05
TMEM151B,2.2757966e-08,0.0,1.1755732e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2910934e-07
AL353588.1,3.8626607e-07,5.7862e-07,0.0,1.13014465e-07,4.895762e-07,0.0,2.8889247e-07,1.6820718e-06,0.0,2.612135e-07
TCTE1,6.152624e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2006656e-06,1.1710021e-07
AARS2,4.365932e-06,7.514422e-06,4.4647813e-06,4.7311833e-06,4.6159926e-06,8.1266735e-06,5.041148e-06,0.0,2.7348426e-06,7.4313716e-06
SPATS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC5L,6.643611e-05,7.6937606e-05,7.5545635e-05,5.2811833e-05,7.576235e-05,8.438526e-05,8.352226e-05,4.797363e-05,9.993731e-05,8.1308455e-05
AL136140.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUPT3H,8.8954934e-05,1.9753521e-05,1.645599e-05,2.149369e-05,1.4343603e-05,1.7818955e-05,8.04686e-05,1.51254035e-05,2.9162195e-05,1.0987411e-05
RUNX2,7.8452314e-05,5.641661e-05,1.5078085e-05,7.937956e-05,4.6627985e-05,3.3220967e-06,0.00019963748,2.5443162e-05,5.711796e-05,3.0418007e-06
AL096865.1,1.0876705e-05,1.0087181e-05,2.2653005e-06,3.3381686e-05,5.8531837e-06,1.0545767e-06,2.6042084e-05,3.211055e-06,1.1575786e-05,1.0391447e-07
RUNX2-AS1,2.2716174e-06,9.252774e-07,1.5845959e-06,7.80047e-07,1.0859445e-06,1.4893285e-06,2.5949353e-06,5.1362754e-06,0.0,1.7068852e-07
CLIC5,2.1727054e-05,1.2842723e-06,3.3455435e-06,8.2925735e-06,1.8456417e-06,1.5245532e-05,3.376443e-05,0.0,0.0,4.2714015e-05
AL035701.1,3.7255918e-06,0.0,2.327638e-06,4.0046743e-06,8.262445e-07,1.3966286e-06,2.340675e-06,0.0,0.0,1.925038e-06
ENPP4,1.4726004e-05,2.473177e-06,1.3080002e-05,8.55982e-06,1.4766785e-05,3.135415e-05,1.8029172e-05,2.8353083e-05,2.3252329e-05,1.6955213e-05
ENPP5,8.8990255e-06,2.876745e-06,3.1573652e-06,6.496988e-07,1.5466089e-06,0.0,5.943182e-06,0.0,2.3744926e-06,3.2101598e-06
RCAN2,2.0949747e-06,0.000101452875,5.907436e-07,1.0986693e-06,1.6499878e-06,6.847535e-05,1.0875624e-06,3.567619e-06,0.0,7.2250344e-07
AL359633.2,0.0,8.7440515e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP39A1,4.0109036e-08,5.843927e-06,1.8746506e-07,1.0338441e-07,4.460443e-08,1.4745981e-05,2.653644e-07,0.0,0.0,3.992094e-06
SLC25A27,3.101112e-08,6.1514775e-06,0.0,1.4840332e-07,0.0,6.56795e-06,1.2513084e-06,0.0,8.091784e-06,2.7644664e-06
AL591242.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDRD6,2.860122e-08,3.671498e-06,0.0,2.2940951e-07,4.065562e-07,5.4863717e-06,4.3848274e-07,0.0,0.0,5.9721833e-07
PLA2G7,4.1026897e-07,2.879362e-06,2.6220826e-07,4.7953904e-07,0.00011829024,5.5389654e-07,5.629251e-07,0.0,0.0,2.0757957e-07
ANKRD66,0.0,0.0,0.0,0.0,4.2200566e-07,0.0,0.0,0.0,0.0,0.0
AL161618.1,0.0,0.0,0.0,2.6775409e-08,8.6873985e-07,0.0,0.0,0.0,0.0,0.0
MEP1A,8.273398e-07,0.0,8.2190604e-07,2.1945298e-06,1.0119459e-06,7.884028e-07,0.0,0.0,0.0,0.00019124194
ADGRF5,8.800789e-07,4.1284307e-05,3.934856e-07,5.645556e-07,7.433957e-07,0.0002945504,7.3014405e-07,0.0,0.0,1.2828268e-06
AL096772.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRF1,4.765939e-07,1.202769e-06,1.7825053e-07,2.3142555e-07,1.3166942e-07,4.6439382e-07,9.789895e-07,0.0,0.0,3.2016505e-06
TNFRSF21,8.791849e-07,2.2711309e-05,1.6224969e-06,1.7076645e-06,6.410115e-05,6.432839e-06,1.4265751e-06,6.545497e-05,0.0,3.976765e-05
AL355353.1,1.4516085e-06,2.3138994e-06,1.8234177e-06,3.9793217e-06,2.2182273e-06,5.484757e-06,5.0074423e-06,0.0,0.0,1.0586461e-05
CD2AP,3.9560575e-05,4.1487645e-05,4.261982e-05,2.7605996e-05,5.2589883e-05,8.568222e-05,6.953865e-05,5.017056e-05,4.1318504e-05,0.00015019962
ADGRF2,7.0660654e-08,0.0,1.4064678e-07,3.2249716e-08,0.0,6.307217e-07,0.0,0.0,0.0,0.0
ADGRF4,0.0,1.6243206e-06,6.471758e-08,2.4486367e-08,1.8444534e-07,6.160742e-07,7.292637e-07,0.0,0.0,1.0667155e-06
AL356421.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTCHD4,2.7568603e-08,2.4205863e-07,1.097307e-07,0.0,0.0,2.9280843e-06,0.0,0.0,0.0,2.7847843e-08
MUT,1.1524673e-05,2.823459e-05,1.2342406e-05,2.1046957e-05,1.2351361e-05,2.42856e-05,1.4904756e-05,1.3177292e-05,5.2066174e-05,5.4412118e-05
CENPQ,1.2108464e-05,1.4265075e-05,1.50890455e-05,7.4889263e-06,1.317642e-05,1.8267847e-05,1.5077695e-05,1.5451096e-05,1.6429041e-05,1.3627819e-05
GLYATL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf141,3.596936e-07,8.6605525e-07,7.857522e-08,2.393519e-07,2.880061e-07,3.2461085e-05,2.3344808e-07,0.0,0.0,2.9525883e-05
RHAG,0.0,0.0,0.0,0.0,6.9717835e-08,0.0,0.0,0.0,4.282054e-05,0.0
CRISP2,0.0,1.2075287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5125868e-06
CRISP3,5.017221e-08,0.0,0.0,7.6641875e-08,0.0,0.0,0.0,0.0,0.0,2.3502755e-06
PGK2,2.5799944e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL121974.1,1.1297279e-07,0.0,0.0,1.4530592e-07,6.894784e-08,6.433544e-07,0.0,0.0,0.0,5.103866e-05
AL359458.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478783e-06,0.0,1.5375934e-07
DEFB133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL138826.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL360175.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL135908.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFAP2D,0.0,0.0,0.0,0.0,2.5673114e-07,0.0,0.0,0.0,0.0,0.0
TFAP2B,0.0,0.0,7.713977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL355997.1,0.0,0.0,5.8040477e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKHD1,7.3147856e-07,0.0,8.720294e-08,4.045544e-08,6.9053335e-08,3.644031e-07,0.0,0.0,0.0,3.0191947e-07
LINCMD1,1.9145462e-07,0.0,0.0,6.9757505e-08,0.0,0.0,0.0,0.0,0.0,0.0
IL17A,4.2264935e-05,1.1463986e-06,1.5443823e-06,4.275729e-06,5.8259816e-06,4.5332754e-06,7.728405e-06,3.3095585e-06,3.361179e-06,1.4812543e-06
IL17F,2.460127e-06,0.0,0.0,4.5635595e-08,8.103591e-07,0.0,2.739911e-07,3.881757e-06,0.0,5.086345e-08
MCM3,3.136354e-05,3.7282072e-05,2.9683877e-05,1.4895872e-05,2.3817454e-05,5.2306732e-05,3.108003e-05,3.8271428e-05,3.8477487e-05,5.2896095e-05
PAQR8,1.947121e-05,1.1251413e-05,8.134504e-06,2.6763512e-06,2.1191825e-05,2.0055379e-05,1.0581757e-05,1.8234293e-06,9.585841e-05,7.749665e-05
EFHC1,2.3489869e-05,0.00012121644,5.798536e-05,7.031123e-05,2.3481116e-05,8.409962e-05,4.9731418e-05,3.8445243e-05,0.00015178938,2.1505124e-05
TRAM2,5.5803935e-06,4.6827645e-05,1.1130583e-05,0.00010646831,6.0085727e-06,4.6199384e-05,1.5697678e-05,6.9731323e-06,4.7887497e-05,1.2992284e-05
TRAM2-AS1,3.2990854e-07,1.158284e-05,2.224982e-06,3.6195515e-06,1.7885085e-06,5.127177e-06,2.3619646e-07,0.0,9.309893e-06,5.609736e-06
TMEM14A,5.404469e-05,0.00011165769,4.054477e-05,5.086723e-05,2.7547694e-05,8.64235e-05,3.1457726e-05,6.0362792e-05,0.00024268698,0.00013182344
GSTA2,1.0168883e-06,6.575217e-07,5.6167374e-07,6.9284005e-07,1.7145537e-06,3.8859383e-07,3.615699e-07,0.0,0.0,0.000177265
GSTA1,5.5335936e-06,5.71927e-06,4.659884e-06,6.1240007e-06,6.288788e-06,3.3620877e-06,7.1348063e-06,5.2183022e-06,1.797717e-05,0.0006766385
GSTA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3936434e-06
GSTA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3379876e-06
GSTA4,3.8145513e-06,7.898939e-05,3.8941103e-06,7.260723e-06,1.9966114e-06,3.8201124e-05,6.990508e-06,9.765197e-06,0.00017605774,4.148734e-05
ICK,1.259275e-05,3.2083768e-05,1.3107448e-05,8.727535e-06,1.6174663e-05,1.7345274e-05,1.981605e-05,2.3062987e-05,1.2717583e-05,3.055164e-05
FBXO9,3.936681e-05,6.040346e-05,3.67297e-05,3.9740986e-05,3.7715297e-05,5.808331e-05,4.1660332e-05,2.8680184e-05,5.0722585e-05,4.309282e-05
GCM1,0.0,0.0,5.746068e-07,1.981412e-07,9.0597034e-08,3.2609432e-07,3.4575027e-07,0.0,0.0,0.0
ELOVL5,0.00014466511,6.941325e-05,0.00021616346,3.7508587e-05,9.700292e-05,7.21479e-05,0.00023331058,0.00023182973,0.00011610642,2.4730012e-05
AL034374.1,1.4767282e-07,1.3876213e-06,1.05807565e-07,2.2392052e-07,1.1499565e-07,0.0,6.803386e-07,0.0,0.0,3.0031778e-08
GCLC,1.3972432e-05,3.253746e-05,1.3903415e-05,8.953332e-06,0.00010503158,1.9857629e-05,2.3522183e-05,1.0548564e-05,8.326567e-06,3.1507665e-05
AL033397.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL033397.1,0.0,3.6519555e-07,0.0,4.2592863e-08,1.3721349e-07,0.0,4.2985974e-07,0.0,0.0,0.0
LINC01564,0.0,0.0,1.03188796e-07,4.7711506e-08,4.6768068e-07,0.0,0.0,0.0,0.0,4.5390982e-07
KLHL31,1.2648744e-07,3.909841e-07,0.0,3.005163e-08,5.450531e-07,1.0611641e-06,0.0,0.0,0.0,3.139824e-07
AL590652.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4430614e-07
AL513211.1,3.2179763e-08,0.0,0.0,2.198355e-08,0.0,0.0,0.0,0.0,0.0,2.5600013e-07
LRRC1,5.4954726e-06,9.001755e-06,6.7013716e-06,4.632427e-06,2.890073e-06,7.635202e-05,1.0902757e-05,8.612048e-06,0.00016766084,6.1141945e-05
AL033384.2,0.0,0.0,8.612085e-08,7.3079306e-08,0.0,0.0,2.4413512e-07,0.0,2.3486139e-06,9.454847e-07
MLIP,3.2115514e-07,1.5703848e-06,3.577627e-07,1.3591506e-07,3.3902356e-07,7.582953e-07,7.961447e-07,0.0,4.24914e-06,2.1924764e-06
AL033384.1,2.6162214e-08,0.0,0.0,2.6928628e-08,0.0,3.4155153e-06,0.0,0.0,0.0,1.29722e-07
MLIP-AS1,1.8537354e-07,0.0,3.245957e-07,1.8008582e-07,1.7668921e-07,0.0,0.0,0.0,0.0,2.6142826e-07
TINAG,1.6800226e-07,2.2800548e-07,3.8808756e-07,2.6987482e-07,2.927465e-07,0.0,0.0,0.0,3.3964789e-06,6.9288646e-05
AL589946.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL512363.1,1.9059152e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5499372e-06
FAM83B,9.802608e-08,0.0,0.0,3.8501116e-07,0.0,7.281309e-07,0.0,0.0,0.0,1.7653101e-05
HCRTR2,0.0,1.9345453e-07,0.0,0.0,2.301517e-07,0.0,0.0,0.0,0.0,0.0
GFRAL,2.2037463e-07,7.1142637e-07,0.0,0.0,0.0,5.638923e-07,3.0434944e-07,0.0,0.0,0.0
HMGCLL1,2.7385777e-08,1.7099943e-05,0.0,3.236785e-08,0.0,5.618993e-07,0.0,0.0,0.0,0.0
BMP5,1.12248934e-07,0.00019308084,3.026884e-07,6.271176e-07,5.3059955e-07,1.7982687e-06,0.0,0.0,0.0,4.3965852e-07
COL21A1,4.5259316e-08,1.2800153e-05,1.2929452e-07,9.328522e-08,1.4982163e-07,2.4717583e-06,1.1025169e-06,0.0,0.00027773736,0.0
DST,3.2389742e-06,0.00034418798,2.2209272e-06,2.9157853e-05,8.041458e-05,0.0001112597,8.778045e-05,5.356633e-05,0.0010568415,0.000120306286
AL512422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEND6,3.492315e-08,1.10775045e-05,2.1720686e-07,2.5471445e-07,5.895126e-06,0.0,2.9417777e-06,0.0,1.24112275e-05,6.304107e-08
KIAA1586,1.356166e-05,2.4282363e-05,1.03909315e-05,1.1859078e-05,1.1417428e-05,1.7979082e-05,1.6261216e-05,2.1190128e-05,2.8565539e-05,5.742042e-06
ZNF451,7.668172e-05,6.678372e-05,7.057775e-05,5.475724e-05,5.8965437e-05,8.261833e-05,6.628226e-05,8.1082806e-05,7.560524e-05,3.8111448e-05
ZNF451-AS1,5.3559046e-07,8.312122e-07,1.6809926e-07,4.8515756e-07,1.6440133e-07,1.9372509e-07,5.369568e-07,0.0,0.0,0.0
BAG2,1.4450503e-05,9.279923e-05,2.9373168e-05,1.980095e-05,1.1777886e-05,5.9985227e-06,2.194612e-05,0.0,7.067812e-05,1.9344789e-06
